url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_special_chars,digit_ratio,letter_ratio,has_port,url_entropy,domain_length,num_subdomains,has_ip_address,has_at_symbol,has_double_slash_redirect,tld_suspicious,has_hyphen_in_domain,subdomain_depth,path_length,num_query_params,has_fragment,path_depth,has_hex_encoding,num_digits_in_path,path_entropy,has_phishing_keywords,has_brand_keywords,has_https,has_login_words,suspicious_tld,brand_in_domain,is_official_domain,is_brand_impersonation,min_levenshtein_to_official,is_typosquatting,brand_mismatch_score,has_phishing_keywords_enhanced,combined_suspicious_score,is_bare_domain,label
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.6635,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,5,1,0
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.969,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
18,1,0,0,2,0,0.05555555555555555,0.7222222222222222,0,3.8366,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
22,2,0,0,2,0,0.0,0.7727272727272727,0,3.7888,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
26,1,0,0,2,0,0.0,0.8461538461538461,0,3.7962,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
40,2,0,0,3,0,0.0,0.85,0,4.1153,31,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
47,3,0,0,5,0,0.02127659574468085,0.7872340425531915,0,4.2464,15,0,0,0,0,0,0,0,24,0,0,3,0,1,3.7406,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.6464,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
41,2,2,0,2,0,0.024390243902439025,0.8048780487804879,0,4.162,34,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,14,0,0,0,0,1,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,2,5,0,3,0,0.06666666666666667,0.6888888888888889,0,4.4221,37,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.9362,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
22,1,0,0,3,0,0.0,0.7727272727272727,0,3.8454,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24,1,0,0,2,0,0.16666666666666666,0.6666666666666666,0,3.9702,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
21,1,1,0,3,0,0.09523809523809523,0.6190476190476191,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,2,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,3.9149,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
19,1,0,0,3,0,0.0,0.7368421052631579,0,3.6819,5,0,0,0,0,0,0,0,6,0,0,1,0,0,2.2516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,4,2,0,3,0,0.14754098360655737,0.6885245901639344,0,4.7009,43,3,0,0,0,0,1,3,10,0,0,1,0,2,3.1219,0,1,1,0,0,1,0,1,15,0,1,1,5,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4548,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
35,2,0,0,3,0,0.0,0.8285714285714286,0,3.8786,20,1,0,0,0,0,0,1,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.3788,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25,2,0,0,2,0,0.0,0.8,0,3.6537,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
40,2,2,0,3,0,0.0,0.8,0,4.1653,31,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1
62,3,1,0,4,0,0.0,0.8548387096774194,0,4.1499,47,2,0,0,0,0,1,2,7,0,0,2,0,0,2.5216,1,0,1,0,0,0,0,0,5,0,0,1,2,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9363,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.0,0.7727272727272727,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,2,0,0.0,0.84,0,4.0839,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
20,1,1,0,2,0,0.0,0.75,0,3.4842,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.6069,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
42,1,0,0,5,0,0.14285714285714285,0.6904761904761905,0,4.5741,11,0,0,0,0,0,0,0,23,0,0,3,0,3,3.7951,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.2359,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.6402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.7849,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
16,1,0,0,2,0,0.0,0.75,0,3.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,3,0,0.043478260869565216,0.6956521739130435,0,4.056,8,1,0,0,0,0,0,1,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,1,0,0,3,0,0.09090909090909091,0.6818181818181818,0,4.0615,7,0,0,0,0,0,0,0,7,0,0,1,0,2,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.5111,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1
23,1,0,0,2,0,0.0,0.8260869565217391,0,4.0231,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
23,1,1,0,2,0,0.0,0.782608695652174,0,3.8492,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
25,1,1,0,2,0,0.0,0.8,0,4.0235,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.749,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.3249,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,2,0,0,3,0,0.0,0.8378378378378378,0,4.0804,28,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.9395,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,4,0,0.33962264150943394,0.5283018867924528,0,4.4869,21,1,0,0,0,0,0,1,24,0,0,2,0,18,3.5221,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6901,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
29,2,0,0,3,0,0.0,0.7931034482758621,0,3.9263,20,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
23,2,0,0,3,0,0.08695652173913043,0.6521739130434783,0,4.056,8,1,0,0,0,0,0,1,7,0,0,1,0,2,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.7842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.6635,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
26,2,0,0,3,0,0.0,0.7692307692307693,0,3.7193,17,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4548,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,5,1,0
35,2,0,0,4,0,0.0,0.8,0,3.8973,15,1,0,0,0,0,0,1,13,0,0,2,0,0,3.3927,1,1,0,1,0,1,0,1,5,0,1,1,7,0,1
29,2,1,0,3,0,0.0,0.7586206896551724,0,4.0213,20,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.4992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.5725,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
42,3,0,0,4,0,0.0,0.8095238095238095,0,4.0823,18,1,0,0,0,0,0,1,16,0,0,2,0,0,3.5778,1,1,1,1,0,0,0,0,7,0,0,1,2,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.8802,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
23,2,0,0,3,0,0.0,0.7391304347826086,0,3.7623,8,1,0,0,0,0,0,1,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,2,1,0,3,0,0.15,0.675,0,4.4342,31,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1
25,1,0,0,2,0,0.0,0.84,0,4.0839,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.6835,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
28,1,0,0,2,0,0.0,0.8571428571428571,0,3.9677,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,7,0,1,1,5,1,0
53,3,0,0,5,0,0.0,0.8301886792452831,0,3.9287,22,1,0,0,0,0,0,1,23,0,0,3,0,0,3.3816,0,1,1,0,0,1,0,1,5,0,1,1,5,0,1
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.5216,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.5945,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
39,2,2,0,3,0,0.0,0.7948717948717948,0,4.0411,21,1,0,0,0,0,1,1,10,0,0,1,0,0,3.1219,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.8366,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
28,2,0,0,2,0,0.0,0.8214285714285714,0,3.7534,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
21,1,1,0,3,0,0.047619047619047616,0.6666666666666666,0,3.8442,6,0,0,0,0,0,1,0,7,0,0,1,0,1,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,3,0,0.038461538461538464,0.7307692307692307,0,3.921,18,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1
44,2,2,0,3,0,0.13636363636363635,0.6818181818181818,0,4.3199,35,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,1
25,1,1,0,3,0,0.0,0.76,0,3.8333,10,0,0,0,0,0,1,0,7,0,0,1,0,0,2.8074,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
84,2,1,1,6,0,0.13095238095238096,0.7380952380952381,0,5.1674,15,1,0,0,0,0,0,1,61,0,0,4,0,11,4.9428,0,1,1,0,0,1,0,1,0,0,1,1,5,0,1
16,1,0,0,2,0,0.0,0.75,0,3.4528,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,1,0,0,2,0,0.0,0.8,0,3.9219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
63,2,0,0,3,0,0.0,0.9047619047619048,0,4.3794,54,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,1,0,1,0,0,0,0,0,37,0,0,1,2,0,1
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.3232,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0
47,2,0,0,3,0,0.0,0.8723404255319149,0,4.1739,38,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,1
17,1,1,0,2,0,0.0,0.7058823529411765,0,3.8522,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.9161,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
77,2,1,0,3,0,0.18181818181818182,0.7012987012987013,0,4.5871,35,1,0,0,0,0,1,1,1,1,0,1,0,0,-0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
21,1,1,0,2,0,0.09523809523809523,0.6666666666666666,0,3.749,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
17,1,0,0,2,0,0.058823529411764705,0.7058823529411765,0,3.7345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,1,1,0,2,0,0.0,0.7727272727272727,0,3.6978,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
13,1,0,0,2,0,0.0,0.6923076923076923,0,3.027,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24,1,0,0,2,0,0.0,0.8333333333333334,0,3.8554,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
29,2,0,0,3,0,0.0,0.7931034482758621,0,4.2113,20,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.6835,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
21,1,1,0,3,0,0.0,0.7142857142857143,0,3.749,6,0,0,0,0,0,1,0,7,0,0,1,0,0,2.5216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,2,2,0,3,0,0.15,0.65,0,4.3087,31,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.8366,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
34,1,0,0,3,0,0.23529411764705882,0.6176470588235294,0,4.1385,7,0,0,0,0,0,0,0,19,0,0,1,0,8,3.4058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,2,0,0.0,0.8,0,3.6219,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
22,2,0,0,2,0,0.0,0.7727272727272727,0,3.7888,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
25,1,0,0,2,0,0.0,0.84,0,3.7533,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.7255,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
31,2,1,0,2,0,0.22580645161290322,0.5806451612903226,0,4.4137,23,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1
38,2,2,0,2,0,0.0,0.8157894736842105,0,4.1089,30,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,15,0,0,1,2,1,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
21,1,1,0,2,0,0.09523809523809523,0.6666666666666666,0,3.6538,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
43,1,0,0,5,0,0.2558139534883721,0.5813953488372093,0,4.6271,12,0,0,0,0,1,0,0,23,0,0,3,0,3,3.9362,0,0,1,0,1,0,0,0,8,0,0,0,3,0,1
20,1,1,0,2,0,0.0,0.75,0,3.8842,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6169,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,1,1,5,1,0
46,3,0,0,4,0,0.0,0.782608695652174,0,4.1536,18,1,0,0,0,0,0,1,17,0,0,2,0,0,3.4992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,2,0,0.0,0.75,0,3.375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,1,1,0,3,0,0.02127659574468085,0.851063829787234,0,3.9547,32,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,22,0,0,0,0,0,1
17,1,0,0,2,0,0.0,0.7647058823529411,0,3.6901,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
21,1,1,0,2,0,0.09523809523809523,0.6666666666666666,0,3.9754,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.6897,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0
84,2,1,2,6,0,0.09523809523809523,0.7619047619047619,0,5.1732,15,1,0,0,0,0,0,1,61,0,0,4,0,8,5.1148,0,1,1,0,0,1,0,1,0,0,1,1,5,0,1
28,1,1,0,3,0,0.42857142857142855,0.35714285714285715,0,4.0122,11,0,0,0,0,0,1,0,9,0,0,1,0,8,2.1972,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.8366,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
31,1,0,0,2,0,0.0,0.8709677419354839,0,4.0668,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,16,0,0,0,0,1,0
20,1,0,0,3,0,0.15,0.6,0,3.8842,5,0,0,0,0,0,0,0,7,0,0,1,0,3,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,2,0,0.0,0.782608695652174,0,3.969,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
26,1,0,0,2,0,0.0,0.8461538461538461,0,3.7483,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0
47,1,0,0,7,0,0.0,0.8085106382978723,0,4.1417,12,0,0,0,0,0,0,0,27,0,0,5,0,0,3.8805,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
22,1,0,0,3,0,0.045454545454545456,0.7272727272727273,0,3.9706,7,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,2,0,0.0,0.8095238095238095,0,3.7849,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0
34,1,0,0,4,0,0.0,0.8235294117647058,0,3.6901,19,0,0,0,0,0,0,0,8,0,0,2,0,0,2.1556,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
14,1,0,0,2,0,0.0,0.7142857142857143,0,3.3788,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7216,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.6402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7216,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
27,1,0,0,2,0,0.0,0.8518518518518519,0,3.9862,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0
25,2,0,0,2,0,0.24,0.56,0,4.0537,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1
32,1,1,0,3,0,0.25,0.5625,0,3.882,15,0,0,0,0,0,1,0,9,0,0,1,0,8,2.1972,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.8269,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
26,2,1,0,2,0,0.0,0.7692307692307693,0,4.056,18,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0
41,2,0,0,3,0,0.07317073170731707,0.7804878048780488,0,4.2531,32,1,0,0,0,0,0,1,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,1
31,1,0,0,3,0,0.03225806451612903,0.8064516129032258,0,4.0582,16,0,0,0,0,0,0,0,7,0,0,1,0,1,2.8074,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1
16,1,0,0,2,0,0.0,0.75,0,3.3278,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
18,1,0,0,2,0,0.0,0.7777777777777778,0,3.5724,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
20,1,0,0,3,0,0.0,0.75,0,3.5842,6,0,0,0,0,0,0,0,6,0,0,1,0,0,2.585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,1,0,0,2,0,0.0,0.7333333333333333,0,3.5069,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,1,1,0,3,0,0.0,0.8181818181818182,0,4.2485,24,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1
19,1,0,0,2,0,0.0,0.7894736842105263,0,3.7871,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
22,1,0,0,2,0,0.0,0.8181818181818182,0,3.6978,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0
